Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,461,10.00000E+000,1.18413E-006,56.20184E+000
1,1,462,10.00000E+000,1.17078E-006,56.32370E+000
1,1,463,10.00000E+000,1.17428E-006,56.44562E+000
1,1,464,10.00000E+000,1.17538E-006,56.56752E+000
1,1,465,10.00000E+000,1.17839E-006,56.68944E+000
1,1,466,10.00000E+000,1.17693E-006,56.81133E+000
1,1,467,10.00000E+000,1.18098E-006,56.93322E+000
1,1,468,10.00000E+000,1.18324E-006,57.05513E+000
1,1,469,10.00000E+000,1.17683E-006,57.17699E+000
1,1,470,10.00000E+000,1.17175E-006,57.29883E+000
1,1,471,10.00000E+000,1.19034E-006,57.42068E+000
1,1,472,10.00000E+000,1.17410E-006,57.54257E+000
1,1,473,10.00000E+000,1.17336E-006,57.66449E+000
1,1,474,10.00000E+000,1.17051E-006,57.78642E+000
1,1,475,10.00000E+000,1.16989E-006,57.90829E+000
1,1,476,10.00000E+000,1.18145E-006,58.03024E+000
1,1,477,10.00000E+000,1.18596E-006,58.15209E+000
1,1,478,10.00000E+000,1.18751E-006,58.27400E+000
1,1,479,10.00000E+000,1.17456E-006,58.39587E+000
1,1,480,10.00000E+000,1.17421E-006,58.51773E+000
1,1,481,10.00000E+000,1.17856E-006,58.63958E+000
1,1,482,10.00000E+000,1.17935E-006,58.76146E+000
1,1,483,10.00000E+000,1.17395E-006,58.88330E+000
1,1,484,10.00000E+000,1.17304E-006,59.00515E+000
1,1,485,10.00000E+000,1.17657E-006,59.12720E+000
1,1,486,10.00000E+000,1.17879E-006,59.24942E+000
1,1,487,10.00000E+000,1.18035E-006,59.37222E+000
1,1,488,10.00000E+000,1.17859E-006,59.49408E+000
1,1,489,10.00000E+000,1.17310E-006,59.61592E+000
1,1,490,10.00000E+000,1.16993E-006,59.73781E+000
1,1,491,10.00000E+000,1.17568E-006,59.85968E+000
1,1,492,10.00000E+000,1.18064E-006,59.98157E+000
1,1,493,10.00000E+000,1.16890E-006,60.10342E+000
1,1,494,10.00000E+000,1.16122E-006,60.22528E+000
1,1,495,10.00000E+000,1.16546E-006,60.34712E+000
1,1,496,10.00000E+000,1.16859E-006,60.46905E+000
1,1,497,10.00000E+000,1.16889E-006,60.59093E+000
1,1,498,10.00000E+000,1.16480E-006,60.71322E+000
1,1,499,10.00000E+000,1.16656E-006,60.83516E+000
1,1,500,10.00000E+000,1.17052E-006,60.95705E+000
